end_address,end_lat,end_lon,zip,step
"1112 4th Ave, Seattle, WA 98101, USA",47.6109794,-122.1901304,98101.0,19
"1112 4th Ave, Seattle, WA 98101, USA",47.6118286,-122.3361314,98101.0,6
"1112 4th Ave, Seattle, WA 98101, USA",47.6119853,-122.333716,98101.0,5
"1112 4th Ave, Seattle, WA 98101, USA",47.6136335,-122.3410064,98101.0,3
"1112 4th Ave, Seattle, WA 98101, USA",47.6136992,-122.3337171,98101.0,5
"1112 4th Ave, Seattle, WA 98101, USA",47.6141051,-122.3363899,98101.0,7
"1112 4th Ave, Seattle, WA 98101, USA",47.6153625,-122.3419184,98101.0,5
"1112 4th Ave, Seattle, WA 98101, USA",47.6156004,-122.2008899,98101.0,15
"1112 4th Ave, Seattle, WA 98101, USA",47.6180792,-122.3375439,98101.0,9
"1112 4th Ave, Seattle, WA 98101, USA",47.62017119999999,-122.3492968,98101.0,5
"1112 4th Ave, Seattle, WA 98101, USA",47.6203244,-122.3436986,98101.0,6
"1112 4th Ave, Seattle, WA 98101, USA",47.6203717,-122.3593736,98101.0,6
"1112 4th Ave, Seattle, WA 98101, USA",47.6214465,-122.3469544,98101.0,7
"1112 4th Ave, Seattle, WA 98101, USA",47.6251322,-122.3449769,98101.0,7
"1112 4th Ave, Seattle, WA 98101, USA",47.8124792,-122.382897,98101.0,10
"1112 4th Ave, Seattle, WA 98101, USA",47.9487436,-122.304276,98101.0,8
"1113 6th Ave, Seattle, WA 98101, USA",47.4443233,-122.2953966,98101.0,12
"1113 6th Ave, Seattle, WA 98101, USA",47.4444704,-122.2913078,98101.0,14
"1113 6th Ave, Seattle, WA 98101, USA",47.5423197,-121.8366769,98101.0,17
"1113 6th Ave, Seattle, WA 98101, USA",47.6026694,-122.3373788,98101.0,5
"1113 6th Ave, Seattle, WA 98101, USA",47.603618,-122.3321673,98101.0,5
"1113 6th Ave, Seattle, WA 98101, USA",47.6049169,-122.3364675,98101.0,4
"1113 6th Ave, Seattle, WA 98101, USA",47.6052057,-122.3397437,98101.0,5
"1113 6th Ave, Seattle, WA 98101, USA",47.6063821,-122.3322283,98101.0,4
"1113 6th Ave, Seattle, WA 98101, USA",47.6071107,-122.3338507,98101.0,5
"1113 6th Ave, Seattle, WA 98101, USA",47.6072677,-122.1894233,98101.0,14
"1113 6th Ave, Seattle, WA 98101, USA",47.6076645,-122.339495,98101.0,5
"1113 6th Ave, Seattle, WA 98101, USA",47.6100971,-122.3350631,98101.0,5
"1113 6th Ave, Seattle, WA 98101, USA",47.61095160000001,-122.3473434,98101.0,6
"1113 6th Ave, Seattle, WA 98101, USA",47.6109794,-122.1901304,98101.0,17
"1113 6th Ave, Seattle, WA 98101, USA",47.6118286,-122.3361314,98101.0,6
"1113 6th Ave, Seattle, WA 98101, USA",47.6119853,-122.333716,98101.0,5
"1113 6th Ave, Seattle, WA 98101, USA",47.6136335,-122.3410064,98101.0,3
"1113 6th Ave, Seattle, WA 98101, USA",47.6141051,-122.3363899,98101.0,7
"1113 6th Ave, Seattle, WA 98101, USA",47.6153625,-122.3419184,98101.0,5
"1113 6th Ave, Seattle, WA 98101, USA",47.6156004,-122.2008899,98101.0,13
"1113 6th Ave, Seattle, WA 98101, USA",47.6180792,-122.3375439,98101.0,9
"1113 6th Ave, Seattle, WA 98101, USA",47.62017119999999,-122.3492968,98101.0,5
"1113 6th Ave, Seattle, WA 98101, USA",47.6203244,-122.3436986,98101.0,6
"1113 6th Ave, Seattle, WA 98101, USA",47.6203717,-122.3593736,98101.0,6
"1113 6th Ave, Seattle, WA 98101, USA",47.6214465,-122.3469544,98101.0,7
"1113 6th Ave, Seattle, WA 98101, USA",47.6251322,-122.3449769,98101.0,7
"1113 6th Ave, Seattle, WA 98101, USA",47.8124792,-122.382897,98101.0,12
"1113 6th Ave, Seattle, WA 98101, USA",47.9487436,-122.304276,98101.0,10
"1118 E Pike St, Seattle, WA 98122, USA",47.435593,-122.2930078,98122.0,14
"1118 E Pike St, Seattle, WA 98122, USA",47.4443233,-122.2953966,98122.0,14
"1118 E Pike St, Seattle, WA 98122, USA",47.4444704,-122.2913078,98122.0,16
"1118 E Pike St, Seattle, WA 98122, USA",47.6023223,-122.3378325,98122.0,7
"1118 E Pike St, Seattle, WA 98122, USA",47.603618,-122.3321673,98122.0,7
"1118 E Pike St, Seattle, WA 98122, USA",47.6049169,-122.3364675,98122.0,5
"1118 E Pike St, Seattle, WA 98122, USA",47.6064648,-122.3332503,98122.0,5
"1118 E Pike St, Seattle, WA 98122, USA",47.6068445,-122.3311121,98122.0,4
"1118 E Pike St, Seattle, WA 98122, USA",47.6071107,-122.3338507,98122.0,5
"1118 E Pike St, Seattle, WA 98122, USA",47.607654,-122.3338695,98122.0,6
"1118 E Pike St, Seattle, WA 98122, USA",47.6076645,-122.339495,98122.0,6
"1118 E Pike St, Seattle, WA 98122, USA",47.6083417,-122.3322536,98122.0,6
"1118 E Pike St, Seattle, WA 98122, USA",47.6100971,-122.3350631,98122.0,5
"1118 E Pike St, Seattle, WA 98122, USA",47.6106084,-122.3339786,98122.0,5
"1118 E Pike St, Seattle, WA 98122, USA",47.61095160000001,-122.3473434,98122.0,6
"1118 E Pike St, Seattle, WA 98122, USA",47.6119853,-122.333716,98122.0,5
"1118 E Pike St, Seattle, WA 98122, USA",47.6136335,-122.3410064,98122.0,5
"1118 E Pike St, Seattle, WA 98122, USA",47.614221,-122.3380349,98122.0,5
"1118 E Pike St, Seattle, WA 98122, USA",47.6180792,-122.3375439,98122.0,8
"1118 E Pike St, Seattle, WA 98122, USA",47.6185886,-122.3509134,98122.0,5
"1118 E Pike St, Seattle, WA 98122, USA",47.62017119999999,-122.3492968,98122.0,7
"1118 E Pike St, Seattle, WA 98122, USA",47.6251322,-122.3449769,98122.0,8
"1120 112th Ave NE #100, Bellevue, WA 98004, USA",47.44826279999999,-122.2984349,98004.0,11
"1120 112th Ave NE #100, Bellevue, WA 98004, USA",47.6288578,-122.3423083,98004.0,11
"1124 Pike St, Seattle, WA 98101, USA",47.435593,-122.2930078,98101.0,24
"1124 Pike St, Seattle, WA 98101, USA",47.4443233,-122.2953966,98101.0,24
"1124 Pike St, Seattle, WA 98101, USA",47.4444704,-122.2913078,98101.0,28
"1124 Pike St, Seattle, WA 98101, USA",47.6023223,-122.3378325,98101.0,18
"1124 Pike St, Seattle, WA 98101, USA",47.603618,-122.3321673,98101.0,18
"1124 Pike St, Seattle, WA 98101, USA",47.6049169,-122.3364675,98101.0,14
"1124 Pike St, Seattle, WA 98101, USA",47.6068445,-122.3311121,98101.0,12
"1124 Pike St, Seattle, WA 98101, USA",47.60691980000001,-122.3321354,98101.0,12
"1124 Pike St, Seattle, WA 98101, USA",47.6069934,-122.3383605,98101.0,14
"1124 Pike St, Seattle, WA 98101, USA",47.6071107,-122.3338507,98101.0,14
"1124 Pike St, Seattle, WA 98101, USA",47.607654,-122.3338695,98101.0,10
"1124 Pike St, Seattle, WA 98101, USA",47.6076645,-122.339495,98101.0,16
"1124 Pike St, Seattle, WA 98101, USA",47.6083417,-122.3322536,98101.0,10
"1124 Pike St, Seattle, WA 98101, USA",47.6100971,-122.3350631,98101.0,8
"1124 Pike St, Seattle, WA 98101, USA",47.6106084,-122.3339786,98101.0,12
"1124 Pike St, Seattle, WA 98101, USA",47.61095160000001,-122.3473434,98101.0,16
"1124 Pike St, Seattle, WA 98101, USA",47.6119853,-122.333716,98101.0,8
"1124 Pike St, Seattle, WA 98101, USA",47.6136335,-122.3410064,98101.0,8
"1124 Pike St, Seattle, WA 98101, USA",47.614221,-122.3380349,98101.0,8
"1124 Pike St, Seattle, WA 98101, USA",47.6180792,-122.3375439,98101.0,18
"1124 Pike St, Seattle, WA 98101, USA",47.6185886,-122.3509134,98101.0,12
"1124 Pike St, Seattle, WA 98101, USA",47.62017119999999,-122.3492968,98101.0,16
"1124 Pike St, Seattle, WA 98101, USA",47.6251322,-122.3449769,98101.0,18
"1130 Broadway, Seattle, WA 98122, USA",47.435593,-122.2930078,98122.0,14
"1130 Broadway, Seattle, WA 98122, USA",47.4443233,-122.2953966,98122.0,14
"1130 Broadway, Seattle, WA 98122, USA",47.4444704,-122.2913078,98122.0,16
"1130 Broadway, Seattle, WA 98122, USA",47.6023223,-122.3378325,98122.0,7
"1130 Broadway, Seattle, WA 98122, USA",47.603618,-122.3321673,98122.0,7
"1130 Broadway, Seattle, WA 98122, USA",47.6049169,-122.3364675,98122.0,5
"1130 Broadway, Seattle, WA 98122, USA",47.6064648,-122.3332503,98122.0,5
"1130 Broadway, Seattle, WA 98122, USA",47.6068445,-122.3311121,98122.0,4
"1130 Broadway, Seattle, WA 98122, USA",47.6071107,-122.3338507,98122.0,5
"1130 Broadway, Seattle, WA 98122, USA",47.607654,-122.3338695,98122.0,6
"1130 Broadway, Seattle, WA 98122, USA",47.6076645,-122.339495,98122.0,6
"1130 Broadway, Seattle, WA 98122, USA",47.6083417,-122.3322536,98122.0,6
"1130 Broadway, Seattle, WA 98122, USA",47.6100971,-122.3350631,98122.0,8
"1130 Broadway, Seattle, WA 98122, USA",47.6106084,-122.3339786,98122.0,5
"1130 Broadway, Seattle, WA 98122, USA",47.61095160000001,-122.3473434,98122.0,6
"1130 Broadway, Seattle, WA 98122, USA",47.6119853,-122.333716,98122.0,8
"1130 Broadway, Seattle, WA 98122, USA",47.6136335,-122.3410064,98122.0,5
"1130 Broadway, Seattle, WA 98122, USA",47.614221,-122.3380349,98122.0,8
"1130 Broadway, Seattle, WA 98122, USA",47.6180792,-122.3375439,98122.0,11
"1130 Broadway, Seattle, WA 98122, USA",47.6185886,-122.3509134,98122.0,8
"1130 Broadway, Seattle, WA 98122, USA",47.62017119999999,-122.3492968,98122.0,10
"1130 Broadway, Seattle, WA 98122, USA",47.6251322,-122.3449769,98122.0,11
"12 Seahawks Way, Renton, WA 98056, USA",47.239863,-122.4119304,98056.0,12
"12 Seahawks Way, Renton, WA 98056, USA",47.3159236,-122.3000278,98056.0,11
"12 Seahawks Way, Renton, WA 98056, USA",47.41580829999999,-122.2976023,98056.0,12
"12 Seahawks Way, Renton, WA 98056, USA",47.4259492,-122.2970961,98056.0,12
"12 Seahawks Way, Renton, WA 98056, USA",47.4264267,-122.2975981,98056.0,13
"12 Seahawks Way, Renton, WA 98056, USA",47.4327209,-122.2976565,98056.0,11
"12 Seahawks Way, Renton, WA 98056, USA",47.4354746,-122.2971112,98056.0,12
"12 Seahawks Way, Renton, WA 98056, USA",47.435593,-122.2930078,98056.0,11
"12 Seahawks Way, Renton, WA 98056, USA",47.4403712,-122.2952919,98056.0,13
"12 Seahawks Way, Renton, WA 98056, USA",47.4443233,-122.2953966,98056.0,10
"12 Seahawks Way, Renton, WA 98056, USA",47.4444704,-122.2913078,98056.0,11
"12 Seahawks Way, Renton, WA 98056, USA",47.4513278,-122.2950592,98056.0,11
"12 Seahawks Way, Renton, WA 98056, USA",47.4525436,-122.2952177,98056.0,11
"12 Seahawks Way, Renton, WA 98056, USA",47.45460449999999,-122.2608914,98056.0,11
"12 Seahawks Way, Renton, WA 98056, USA",47.4599124,-122.2442464,98056.0,8
"12 Seahawks Way, Renton, WA 98056, USA",47.4633319,-122.2195008,98056.0,15
"12 Seahawks Way, Renton, WA 98056, USA",47.6095595,-122.3406994,98056.0,11
"1201 Boylston Ave, Seattle, WA 98101, USA",47.44826279999999,-122.2984349,98101.0,11
"1201 Boylston Ave, Seattle, WA 98101, USA",47.6185886,-122.3509134,98101.0,6
"1201 Boylston Ave, Seattle, WA 98101, USA",47.6288578,-122.3423083,98101.0,7
"1208 Bay St, Bellingham, WA 98225, USA",48.0917543,-122.1857114,98225.0,12
"1220 Howell St, Seattle, WA 98101, USA",47.44826279999999,-122.2984349,98101.0,7
"1220 Howell St, Seattle, WA 98101, USA",47.6185886,-122.3509134,98101.0,7
"1220 Howell St, Seattle, WA 98101, USA",47.6288578,-122.3423083,98101.0,7
"1221 E Pike St, Seattle, WA 98122, USA",47.435593,-122.2930078,98122.0,14
"1221 E Pike St, Seattle, WA 98122, USA",47.4443233,-122.2953966,98122.0,14
"1221 E Pike St, Seattle, WA 98122, USA",47.4444704,-122.2913078,98122.0,16
"1221 E Pike St, Seattle, WA 98122, USA",47.6023223,-122.3378325,98122.0,7
"1221 E Pike St, Seattle, WA 98122, USA",47.603618,-122.3321673,98122.0,7
"1221 E Pike St, Seattle, WA 98122, USA",47.6049169,-122.3364675,98122.0,5
"1221 E Pike St, Seattle, WA 98122, USA",47.6064648,-122.3332503,98122.0,5
"1221 E Pike St, Seattle, WA 98122, USA",47.6068445,-122.3311121,98122.0,4
"1221 E Pike St, Seattle, WA 98122, USA",47.6071107,-122.3338507,98122.0,5
"1221 E Pike St, Seattle, WA 98122, USA",47.607654,-122.3338695,98122.0,6
"1221 E Pike St, Seattle, WA 98122, USA",47.6076645,-122.339495,98122.0,6
"1221 E Pike St, Seattle, WA 98122, USA",47.6083417,-122.3322536,98122.0,6
"1221 E Pike St, Seattle, WA 98122, USA",47.6100971,-122.3350631,98122.0,5
"1221 E Pike St, Seattle, WA 98122, USA",47.6106084,-122.3339786,98122.0,5
"1221 E Pike St, Seattle, WA 98122, USA",47.61095160000001,-122.3473434,98122.0,6
"1221 E Pike St, Seattle, WA 98122, USA",47.6119853,-122.333716,98122.0,5
"1221 E Pike St, Seattle, WA 98122, USA",47.6136335,-122.3410064,98122.0,5
"1221 E Pike St, Seattle, WA 98122, USA",47.614221,-122.3380349,98122.0,5
"1221 E Pike St, Seattle, WA 98122, USA",47.6180792,-122.3375439,98122.0,10
"1221 E Pike St, Seattle, WA 98122, USA",47.6185886,-122.3509134,98122.0,5
"1221 E Pike St, Seattle, WA 98122, USA",47.62017119999999,-122.3492968,98122.0,7
"1221 E Pike St, Seattle, WA 98122, USA",47.6251322,-122.3449769,98122.0,10
"124 Madrone Ln N, Bainbridge Island, WA 98110, USA",48.0904714,-122.1865016,98110.0,18
"1250 1st Ave S, Seattle, WA 98134, USA",47.435593,-122.2930078,98134.0,9
"1250 1st Ave S, Seattle, WA 98134, USA",47.4443233,-122.2953966,98134.0,9
"1250 1st Ave S, Seattle, WA 98134, USA",47.4444704,-122.2913078,98134.0,11
"1250 1st Ave S, Seattle, WA 98134, USA",47.6023223,-122.3378325,98134.0,8
"1250 1st Ave S, Seattle, WA 98134, USA",47.603618,-122.3321673,98134.0,5
"1250 1st Ave S, Seattle, WA 98134, USA",47.6049169,-122.3364675,98134.0,3
"1250 1st Ave S, Seattle, WA 98134, USA",47.6064648,-122.3332503,98134.0,9
"1250 1st Ave S, Seattle, WA 98134, USA",47.6068445,-122.3311121,98134.0,8
"1250 1st Ave S, Seattle, WA 98134, USA",47.6069934,-122.3383605,98134.0,3
"1250 1st Ave S, Seattle, WA 98134, USA",47.6071107,-122.3338507,98134.0,9
"1250 1st Ave S, Seattle, WA 98134, USA",47.607654,-122.3338695,98134.0,9
"1250 1st Ave S, Seattle, WA 98134, USA",47.6076645,-122.339495,98134.0,4
"1250 1st Ave S, Seattle, WA 98134, USA",47.6083417,-122.3322536,98134.0,9
"1250 1st Ave S, Seattle, WA 98134, USA",47.6100971,-122.3350631,98134.0,11
"1250 1st Ave S, Seattle, WA 98134, USA",47.6106084,-122.3339786,98134.0,9
"1250 1st Ave S, Seattle, WA 98134, USA",47.61095160000001,-122.3473434,98134.0,7
"1250 1st Ave S, Seattle, WA 98134, USA",47.6119853,-122.333716,98134.0,12
"1250 1st Ave S, Seattle, WA 98134, USA",47.6136335,-122.3410064,98134.0,9
"1250 1st Ave S, Seattle, WA 98134, USA",47.614221,-122.3380349,98134.0,9
"1250 1st Ave S, Seattle, WA 98134, USA",47.6180792,-122.3375439,98134.0,10
"1250 1st Ave S, Seattle, WA 98134, USA",47.62017119999999,-122.3492968,98134.0,9
"1250 1st Ave S, Seattle, WA 98134, USA",47.62511800000001,-122.3488961,98134.0,7
"1250 1st Ave S, Seattle, WA 98134, USA",47.6251322,-122.3449769,98134.0,9
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.435593,-122.2930078,98034.0,12
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.4443233,-122.2953966,98034.0,11
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.4444704,-122.2913078,98034.0,12
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.6023223,-122.3378325,98034.0,14
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.603618,-122.3321673,98034.0,11
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.6049169,-122.3364675,98034.0,11
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.6068445,-122.3311121,98034.0,13
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.60691980000001,-122.3321354,98034.0,10
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.6071107,-122.3338507,98034.0,11
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.607654,-122.3338695,98034.0,11
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.6076645,-122.339495,98034.0,9
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.6083417,-122.3322536,98034.0,13
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.6100971,-122.3350631,98034.0,12
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.6106084,-122.3339786,98034.0,10
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.61095160000001,-122.3473434,98034.0,14
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.6119853,-122.333716,98034.0,10
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.6136335,-122.3410064,98034.0,10
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.614221,-122.3380349,98034.0,10
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.6180792,-122.3375439,98034.0,16
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.62017119999999,-122.3492968,98034.0,12
"12815 NE 124th St D, Kirkland, WA 98034, USA",47.6251322,-122.3449769,98034.0,12
"12885 Casino Dr, Anacortes, WA 98221, USA",48.0917543,-122.1857114,98221.0,14
"1300 1st Ave, Seattle, WA 98101, USA",47.435593,-122.2930078,98101.0,11
"1300 1st Ave, Seattle, WA 98101, USA",47.4405843,-122.2975586,98101.0,10
"1300 1st Ave, Seattle, WA 98101, USA",47.4428844,-122.2273761,98101.0,14
"1300 1st Ave, Seattle, WA 98101, USA",47.443304,-122.3016038,98101.0,10
"1300 1st Ave, Seattle, WA 98101, USA",47.4443233,-122.2953966,98101.0,11
"1300 1st Ave, Seattle, WA 98101, USA",47.4444704,-122.2913078,98101.0,13
"1300 1st Ave, Seattle, WA 98101, USA",47.5160972,-121.8432971,98101.0,11
"1300 1st Ave, Seattle, WA 98101, USA",47.5423197,-121.8366769,98101.0,16
"1300 1st Ave, Seattle, WA 98101, USA",47.5502397,-122.2648912,98101.0,11
"1300 1st Ave, Seattle, WA 98101, USA",47.5789256,-122.4112832,98101.0,15
"1300 1st Ave, Seattle, WA 98101, USA",47.6008821,-122.3336183,98101.0,5
"1300 1st Ave, Seattle, WA 98101, USA",47.6023223,-122.3378325,98101.0,6
"1300 1st Ave, Seattle, WA 98101, USA",47.6026694,-122.3373788,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.603618,-122.3321673,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.6042444,-122.3388687,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.6049169,-122.3364675,98101.0,2
"1300 1st Ave, Seattle, WA 98101, USA",47.6052057,-122.3397437,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.6063821,-122.3322283,98101.0,15
"1300 1st Ave, Seattle, WA 98101, USA",47.6064648,-122.3332503,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.60690719999999,-122.3305959,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.6071107,-122.3338507,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.6072677,-122.1894233,98101.0,13
"1300 1st Ave, Seattle, WA 98101, USA",47.607654,-122.3338695,98101.0,5
"1300 1st Ave, Seattle, WA 98101, USA",47.6076645,-122.339495,98101.0,3
"1300 1st Ave, Seattle, WA 98101, USA",47.6080589,-122.3362501,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.6083417,-122.3322536,98101.0,5
"1300 1st Ave, Seattle, WA 98101, USA",47.6084197,-122.3343738,98101.0,3
"1300 1st Ave, Seattle, WA 98101, USA",47.6084317,-122.339667,98101.0,2
"1300 1st Ave, Seattle, WA 98101, USA",47.60858289999999,-122.3373054,98101.0,5
"1300 1st Ave, Seattle, WA 98101, USA",47.6100971,-122.3350631,98101.0,6
"1300 1st Ave, Seattle, WA 98101, USA",47.6106084,-122.3339786,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.61095160000001,-122.3473434,98101.0,5
"1300 1st Ave, Seattle, WA 98101, USA",47.6109794,-122.1901304,98101.0,16
"1300 1st Ave, Seattle, WA 98101, USA",47.6112262,-122.316541,98101.0,7
"1300 1st Ave, Seattle, WA 98101, USA",47.6114363,-122.3337702,98101.0,5
"1300 1st Ave, Seattle, WA 98101, USA",47.61157069999999,-122.3348579,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.6117808,-122.3335272,98101.0,6
"1300 1st Ave, Seattle, WA 98101, USA",47.6118286,-122.3361314,98101.0,5
"1300 1st Ave, Seattle, WA 98101, USA",47.6119853,-122.333716,98101.0,6
"1300 1st Ave, Seattle, WA 98101, USA",47.6121969,-122.3208177,98101.0,6
"1300 1st Ave, Seattle, WA 98101, USA",47.6123466,-122.3348841,98101.0,7
"1300 1st Ave, Seattle, WA 98101, USA",47.6126551,-122.3525398,98101.0,9
"1300 1st Ave, Seattle, WA 98101, USA",47.6128183,-122.2062993,98101.0,17
"1300 1st Ave, Seattle, WA 98101, USA",47.6135347,-122.3388299,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.6135402,-122.3440299,98101.0,3
"1300 1st Ave, Seattle, WA 98101, USA",47.6135891,-122.3318907,98101.0,7
"1300 1st Ave, Seattle, WA 98101, USA",47.6136335,-122.3410064,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.6136992,-122.3337171,98101.0,6
"1300 1st Ave, Seattle, WA 98101, USA",47.6141005,-122.3173122,98101.0,7
"1300 1st Ave, Seattle, WA 98101, USA",47.6141051,-122.3363899,98101.0,6
"1300 1st Ave, Seattle, WA 98101, USA",47.61411280000001,-122.3158958,98101.0,7
"1300 1st Ave, Seattle, WA 98101, USA",47.6153625,-122.3419184,98101.0,6
"1300 1st Ave, Seattle, WA 98101, USA",47.6156004,-122.2008899,98101.0,12
"1300 1st Ave, Seattle, WA 98101, USA",47.6167425,-122.2016235,98101.0,11
"1300 1st Ave, Seattle, WA 98101, USA",47.6178634,-122.3302899,98101.0,8
"1300 1st Ave, Seattle, WA 98101, USA",47.6180584,-122.3475213,98101.0,6
"1300 1st Ave, Seattle, WA 98101, USA",47.6180792,-122.3375439,98101.0,8
"1300 1st Ave, Seattle, WA 98101, USA",47.6185886,-122.3509134,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.61926640000001,-122.2003104,98101.0,11
"1300 1st Ave, Seattle, WA 98101, USA",47.6200941,-122.3528353,98101.0,5
"1300 1st Ave, Seattle, WA 98101, USA",47.6201698,-122.3492709,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.62017119999999,-122.3492968,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.6203244,-122.3436986,98101.0,7
"1300 1st Ave, Seattle, WA 98101, USA",47.6203717,-122.3593736,98101.0,5
"1300 1st Ave, Seattle, WA 98101, USA",47.621395,-122.3543661,98101.0,4
"1300 1st Ave, Seattle, WA 98101, USA",47.6214465,-122.3469544,98101.0,6
"1300 1st Ave, Seattle, WA 98101, USA",47.6234602,-122.329791,98101.0,8
"1300 1st Ave, Seattle, WA 98101, USA",47.623809,-122.3209365,98101.0,9
"1300 1st Ave, Seattle, WA 98101, USA",47.6251322,-122.3449769,98101.0,9
"1300 1st Ave, Seattle, WA 98101, USA",47.6272029,-122.3371192,98101.0,8
"1300 1st Ave, Seattle, WA 98101, USA",47.6409098,-122.2592171,98101.0,12
"1300 1st Ave, Seattle, WA 98101, USA",47.64900919999999,-122.304352,98101.0,10
"1300 1st Ave, Seattle, WA 98101, USA",47.654993,-122.3424713,98101.0,13
"1300 1st Ave, Seattle, WA 98101, USA",47.6561464,-122.3071993,98101.0,22
"1300 1st Ave, Seattle, WA 98101, USA",47.65718709999999,-122.3098336,98101.0,10
"1300 1st Ave, Seattle, WA 98101, USA",47.6582413,-122.4060229,98101.0,14
"1300 1st Ave, Seattle, WA 98101, USA",47.6585633,-122.6850218,98101.0,18
"1300 1st Ave, Seattle, WA 98101, USA",47.66293820000001,-122.3746329,98101.0,9
"1300 1st Ave, Seattle, WA 98101, USA",47.6685157,-122.3543955,98101.0,9
"1300 1st Ave, Seattle, WA 98101, USA",47.680678,-122.328033,98101.0,10
"1300 1st Ave, Seattle, WA 98101, USA",47.6912794,-122.3176141,98101.0,8
